PDB, CONSENSUS, DSSP, STRIDE, KAKSI, PROSS
3ikwA, 0.84, 0.6909090909090909, 0.6927710843373494, 0.6686746987951807, 0.7741935483870968
2vw8A, 0.8333333333333334, 0.6956521739130435, 0.6666666666666666, 0.6764705882352942, 0.7346938775510204
3mtwA, 0.9591836734693877, 0.8777777777777778, 0.8681318681318682, 0.8148148148148148, 0.8153846153846154
3bodA, 0.9285714285714286, 0.8461538461538461, 0.8369565217391305, 0.8260869565217391, 0.8255813953488372
2zyaB, 0.6666666666666666, 0.5945945945945946, 0.5609756097560976, 0.44, 0.4423076923076923
1dqiC, 0.9285714285714286, 0.8793103448275862, 0.8771929824561403, 0.8666666666666667, 0.8301886792452831
3kzxA, 0.8888888888888888, 0.6, 0.6176470588235294, 0.6206896551724138, 0.75
1f9zB, 0.8918918918918919, 0.8461538461538461, 0.8461538461538461, 0.8, 0.8809523809523809
3g0mA, 1.0, 0.9285714285714286, 0.9285714285714286, 0.7777777777777778, 0.7058823529411765
3fdrA, 0.9444444444444444, 0.8888888888888888, 0.8275862068965517, 0.7666666666666667, 0.8333333333333334
2gagA, 0.8659217877094972, 0.7619047619047619, 0.7473684210526316, 0.6968641114982579, 0.711864406779661
3hapA, 0.2, 0.16666666666666666, 0.16666666666666666, 0.2, 0.16666666666666666
2p3pB, 0.9166666666666666, 0.8615384615384616, 0.8260869565217391, 0.8026315789473685, 0.8727272727272727
1vp8A, 1.0, 1.0, 1.0, 0.8695652173913043, 1.0
2qkpC, 0.9642857142857143, 0.8888888888888888, 0.7843137254901961, 0.8536585365853658, 0.875
2i9xA, 1.0, 0.9473684210526315, 0.9473684210526315, 0.85, 0.9545454545454546
3ho6A, 0.9137931034482759, 0.9032258064516129, 0.8787878787878788, 0.8157894736842105, 0.8461538461538461
2xvsA, 0.9772727272727273, 0.9310344827586207, 0.9, 0.8709677419354839, 0.9615384615384616
1n12A, 1.0, 0.7413793103448276, 0.7307692307692307, 0.8245614035087719, 0.8490566037735849
2petA, 0.9270833333333334, 0.8859649122807017, 0.85, 0.7761194029850746, 0.8376068376068376
2qwcA, 0.782608695652174, 0.6783625730994152, 0.71875, 0.6727272727272727, 0.6776859504132231
2htaA, 0.8148148148148148, 0.762962962962963, 0.7310344827586207, 0.7210884353741497, 0.784
3nm4B, 0.96, 0.9117647058823529, 0.9130434782608695, 0.9, 0.8450704225352113
1j7dA, 1.0, 0.9565217391304348, 0.88, 0.7741935483870968, 0.6774193548387096
2nr4A, 0.851063829787234, 0.7741935483870968, 0.7777777777777778, 0.765625, 0.8113207547169812
2rbkA, 0.9736842105263158, 0.9803921568627451, 0.9811320754716981, 0.7936507936507936, 0.8363636363636363
2vphB, 0.95, 0.84375, 0.8181818181818182, 0.8484848484848485, 0.8076923076923077
3nytA, 0.9375, 0.9019607843137255, 0.8846153846153846, 0.7368421052631579, 0.62
3ejuA, 0.7433628318584071, 0.6563573883161512, 0.6375838926174496, 0.61198738170347, 0.6389891696750902
2w3qA, 0.9310344827586207, 0.9032258064516129, 0.9032258064516129, 0.7837837837837838, 0.8285714285714286
2nn8A, 0.9636363636363636, 0.8214285714285714, 0.8023255813953488, 0.863013698630137, 0.8507462686567164
1ofwA, 0.5, 0.21428571428571427, 0.21428571428571427, 0.375, 0.17647058823529413
3f3xA, 1.0, 0.6470588235294118, 0.8333333333333334, 0.7333333333333333, 0.9166666666666666
2plnA, 0.9333333333333333, 0.9545454545454546, 0.9444444444444444, 0.7419354838709677, 0.7142857142857143
3c8uA, 0.7741935483870968, 0.7317073170731707, 0.7105263157894737, 0.675, 0.7317073170731707
2h18A, 0.8787878787878788, 0.8292682926829268, 0.8333333333333334, 0.7209302325581395, 0.8
1xdwA, 1.0, 0.9583333333333334, 1.0, 0.9038461538461539, 0.9591836734693877
2qulC, 0.967741935483871, 0.8478260869565217, 0.8333333333333334, 0.8, 0.6888888888888889
2ic2B, 0.7586206896551724, 0.7254901960784313, 0.6666666666666666, 0.6666666666666666, 0.6842105263157895
2qhpA, 0.9574468085106383, 0.8208955223880597, 0.8333333333333334, 0.78125, 0.819672131147541
3ni2A, 0.95, 0.8267716535433071, 0.8203125, 0.6688741721854304, 0.7410714285714286
2owsA, 0.9615384615384616, 0.8888888888888888, 0.9074074074074074, 0.7931034482758621, 0.6829268292682927
1ykdA, 0.8888888888888888, 0.8214285714285714, 0.813953488372093, 0.8481012658227848, 0.8024691358024691
3ihvA, 0.4444444444444444, 0.5, 0.4642857142857143, 0.3333333333333333, 0.16216216216216217
1gxrA, 0.9416058394160584, 0.9298245614035088, 0.9248554913294798, 0.8277777777777777, 0.8636363636363636
2wjrA, 0.9316239316239316, 0.8741258741258742, 0.832258064516129, 0.8741258741258742, 0.8984375
3ocmA, 1.0, 1.0, 1.0, 0.78125, 0.8571428571428571
3bpuA, 0.8095238095238095, 0.8823529411764706, 0.8108108108108109, 0.7692307692307693, 0.72
2w2jA, 0.7636363636363637, 0.6933333333333334, 0.7222222222222222, 0.5714285714285714, 0.620253164556962
3lg3A, 0.7586206896551724, 0.5833333333333334, 0.5681818181818182, 0.5172413793103449, 0.6578947368421053
2pvqA, 0.9333333333333333, 0.8823529411764706, 0.8823529411764706, 0.8333333333333334, 0.7368421052631579
2c3nC, 1.0, 1.0, 1.0, 0.85, 0.8823529411764706
2z14A, 0.7567567567567568, 0.673469387755102, 0.66, 0.6808510638297872, 0.6976744186046512
2oe3A, 1.0, 0.9615384615384616, 0.9615384615384616, 0.9583333333333334, 0.875
1spjA, 1.0, 0.987012987012987, 0.9620253164556962, 0.8648648648648649, 0.7424242424242424
3dqyA, 0.9565217391304348, 0.9047619047619048, 0.8297872340425532, 0.85, 0.90625
2v2gC, 0.9, 0.7592592592592593, 0.7307692307692307, 0.7068965517241379, 0.8048780487804879
3l84A, 0.9032258064516129, 0.7804878048780488, 0.7710843373493976, 0.7906976744186046, 0.8433734939759037
1z2uA, 1.0, 0.8518518518518519, 0.7931034482758621, 0.7666666666666667, 0.6896551724137931
2x47A, 0.9642857142857143, 0.8823529411764706, 0.8611111111111112, 0.90625, 0.9354838709677419
2q88A, 0.8529411764705882, 0.851063829787234, 0.8571428571428571, 0.746031746031746, 0.7333333333333333
3en0C, 0.9016393442622951, 0.821917808219178, 0.8026315789473685, 0.7654320987654321, 0.7948717948717948
1u6zB, 1.0, 0.9506172839506173, 0.9382716049382716, 0.8987341772151899, 0.8023255813953488
3q4tA, 0.85, 0.7230769230769231, 0.6818181818181818, 0.7313432835820896, 0.6166666666666667
2p4dA, 1.0, 0.9444444444444444, 0.9444444444444444, 0.8, 0.8333333333333334
3kmuA, 0.9473684210526315, 0.9069767441860465, 0.9428571428571428, 0.8043478260869565, 0.6875
1ydyA, 0.6216216216216216, 0.6181818181818182, 0.6226415094339622, 0.5192307692307693, 0.4444444444444444
2bjfA, 0.8048780487804879, 0.7570093457943925, 0.7168141592920354, 0.6370967741935484, 0.6857142857142857
3d3sD, 0.9393939393939394, 0.926829268292683, 0.9230769230769231, 0.86, 0.8947368421052632
3jwgA, 0.9230769230769231, 0.8863636363636364, 0.8863636363636364, 0.8604651162790697, 0.8260869565217391
2g30A, 0.8552631578947368, 0.8333333333333334, 0.8260869565217391, 0.7755102040816326, 0.7840909090909091
1brtA, 0.9512195121951219, 0.9215686274509803, 0.9215686274509803, 0.8113207547169812, 0.7959183673469388
1nr0A, 0.940677966101695, 0.9177631578947368, 0.9093851132686084, 0.8255451713395638, 0.8805970149253731
3po8A, 0.9459459459459459, 0.9375, 0.8846153846153846, 0.8297872340425532, 0.875
1j5xA, 0.9166666666666666, 0.8979591836734694, 0.9090909090909091, 0.8545454545454545, 0.7755102040816326
1t3iB, 0.9761904761904762, 0.8615384615384616, 0.7733333333333333, 0.8032786885245902, 0.7647058823529411
2z9vB, 0.85, 0.8, 0.7962962962962963, 0.7096774193548387, 0.6727272727272727
1vljA, 0.9473684210526315, 0.9523809523809523, 0.9512195121951219, 0.7450980392156863, 0.7321428571428571
1yonA, 0.875, 0.8771929824561403, 0.864406779661017, 0.796875, 0.7833333333333333
1rffB, 0.835820895522388, 0.7380952380952381, 0.6391752577319587, 0.5343511450381679, 0.5660377358490566
2q7eA, 0.8648648648648649, 0.8095238095238095, 0.8095238095238095, 0.7169811320754716, 0.7843137254901961
1h80B, 0.8653846153846154, 0.8203592814371258, 0.8044692737430168, 0.7686567164179104, 0.7516778523489933
1wq8A, 0.9534883720930233, 0.9433962264150944, 0.9272727272727272, 0.8666666666666667, 0.8936170212765957
3hmzA, 0.9285714285714286, 0.8571428571428571, 0.875, 0.7866666666666666, 0.7758620689655172
1yb5A, 1.0, 0.9555555555555556, 0.9444444444444444, 0.925, 0.8
1v8fA, 0.975, 0.9230769230769231, 0.9090909090909091, 0.8461538461538461, 0.9259259259259259
2b0vA, 0.9487179487179487, 0.9180327868852459, 0.8888888888888888, 0.8166666666666667, 0.8070175438596491
1qtnA, 0.8518518518518519, 0.75, 0.7352941176470589, 0.6842105263157895, 0.5853658536585366
1ynpB, 0.8148148148148148, 0.8461538461538461, 0.7586206896551724, 0.75, 0.6666666666666666
2fsxA, 0.875, 0.6666666666666666, 0.6666666666666666, 0.64, 0.8333333333333334
3evuA, 0.5294117647058824, 0.48333333333333334, 0.4793388429752066, 0.43478260869565216, 0.49137931034482757
3qn1A, 0.9791666666666666, 0.9523809523809523, 0.9142857142857143, 0.9384615384615385, 0.8909090909090909
2dgkA, 0.7777777777777778, 0.6557377049180327, 0.65, 0.6268656716417911, 0.5466666666666666
1jfrA, 0.9767441860465116, 0.8275862068965517, 0.7868852459016393, 0.8679245283018868, 0.8958333333333334
3djhC, 1.0, 0.9310344827586207, 0.8709677419354839, 0.9285714285714286, 0.9117647058823529
2vx5A, 0.8181818181818182, 0.8235294117647058, 0.7450980392156863, 0.6875, 0.723404255319149
1xbbA, 0.8181818181818182, 0.6885245901639344, 0.6774193548387096, 0.6842105263157895, 0.7142857142857143
1pkhA, 0.9245283018867925, 0.8571428571428571, 0.7922077922077922, 0.775, 0.7285714285714285
2f0cA, 0.9459459459459459, 0.86, 0.86, 0.7666666666666667, 0.7741935483870968
3ctkA, 1.0, 0.7241379310344828, 0.6666666666666666, 0.6885245901639344, 0.7857142857142857
2zsgB, 0.95, 0.8395061728395061, 0.7582417582417582, 0.7906976744186046, 0.8072289156626506
2yvaB, 1.0, 1.0, 1.0, 0.8, 0.8461538461538461
3qzbA, 0.9183673469387755, 0.85, 0.7285714285714285, 0.8153846153846154, 0.7313432835820896
3o6nA, 0.6153846153846154, 0.6049382716049383, 0.620253164556962, 0.4852941176470588, 0.5113636363636364
1f0yB, 0.9354838709677419, 0.9210526315789473, 0.9210526315789473, 0.7608695652173914, 0.8157894736842105
3cp0A, 1.0, 1.0, 0.9354838709677419, 0.9333333333333333, 0.8181818181818182
2f9nB, 1.0, 0.9733333333333334, 0.9518072289156626, 0.8888888888888888, 0.8545454545454545
3pb6X, 0.8857142857142857, 0.7254901960784313, 0.7254901960784313, 0.7916666666666666, 0.7727272727272727
1k8wA, 0.9365079365079365, 0.8921568627450981, 0.8921568627450981, 0.780952380952381, 0.8125
3c6vB, 0.9259259259259259, 0.9, 0.8857142857142857, 0.8387096774193549, 0.8108108108108109
3gzaA, 0.8727272727272727, 0.7297297297297297, 0.7476635514018691, 0.7849462365591398, 0.7746478873239436
1khdA, 0.75, 0.7073170731707317, 0.7073170731707317, 0.6222222222222222, 0.5813953488372093
3g9kL, 0.9333333333333333, 0.9615384615384616, 0.8461538461538461, 0.6341463414634146, 0.7333333333333333
1i60A, 0.967741935483871, 0.8367346938775511, 0.8297872340425532, 0.7708333333333334, 0.8918918918918919
2p6xA, 1.0, 0.8983050847457628, 0.835820895522388, 0.9387755102040817, 0.8461538461538461
1k07A, 0.9473684210526315, 0.9193548387096774, 0.9047619047619048, 0.8958333333333334, 0.8448275862068966
2qztB, 0.8846153846153846, 0.8571428571428571, 0.8064516129032258, 0.8333333333333334, 0.7878787878787878
3ju8B, 0.9866666666666667, 0.8921568627450981, 0.900990099009901, 0.7924528301886793, 0.7959183673469388
3kccA, 0.975, 0.8793103448275862, 0.7727272727272727, 0.7142857142857143, 0.851063829787234
2pocA, 0.9148936170212766, 0.8448275862068966, 0.8448275862068966, 0.8, 0.8653846153846154
3q7cA, 0.8888888888888888, 0.8387096774193549, 0.8125, 0.6976744186046512, 0.8235294117647058
2imjC, 0.3, 0.2711864406779661, 0.3137254901960784, 0.2962962962962963, 0.26666666666666666
2xvmB, 0.9714285714285714, 0.9333333333333333, 0.9180327868852459, 0.8888888888888888, 0.76
2ifqC, 1.0, 1.0, 1.0, 0.9310344827586207, 0.9130434782608695
2gsoB, 0.62, 0.5189873417721519, 0.5121951219512195, 0.4642857142857143, 0.5909090909090909
1vpmB, 0.9090909090909091, 0.8679245283018868, 0.8113207547169812, 0.7205882352941176, 0.7674418604651163
1ga6A, 0.8947368421052632, 0.6666666666666666, 0.6521739130434783, 0.6428571428571429, 0.7101449275362319
2jgbA, 0.8611111111111112, 0.7017543859649122, 0.7272727272727273, 0.7843137254901961, 0.7272727272727273
1oz9A, 0.7727272727272727, 0.6774193548387096, 0.6176470588235294, 0.7037037037037037, 0.6923076923076923
1j8rA, 0.6619718309859155, 0.6238532110091743, 0.6238532110091743, 0.5826086956521739, 0.5730337078651685
2nr7A, 0.0, 0.0, 0.0, 0.0, 0.0
1q11A, 0.6666666666666666, 0.6486486486486487, 0.6486486486486487, 0.5714285714285714, 0.5
3bfqG, 0.975609756097561, 0.9130434782608695, 0.8461538461538461, 0.7741935483870968, 0.9322033898305084
3lkeA, 1.0, 0.9761904761904762, 0.9545454545454546, 0.8604651162790697, 0.967741935483871
1uehA, 1.0, 0.967741935483871, 0.9090909090909091, 0.8108108108108109, 0.9333333333333333
2icuA, 0.5925925925925926, 0.4393939393939394, 0.3770491803278688, 0.42424242424242425, 0.5277777777777778
2qw5B, 0.9, 0.9142857142857143, 0.8055555555555556, 0.75, 0.7096774193548387
2p5yA, 0.9142857142857143, 0.9038461538461539, 0.8909090909090909, 0.6857142857142857, 0.6875
3fb9A, 1.0, 1.0, 0.9117647058823529, 0.8611111111111112, 0.8857142857142857
2bm3A, 0.88, 0.8888888888888888, 0.8615384615384616, 0.7671232876712328, 0.7313432835820896
3ns6B, 0.85, 0.8275862068965517, 0.8064516129032258, 0.7857142857142857, 0.8636363636363636
1o8sA, 0.9074074074074074, 0.8472222222222222, 0.7848101265822784, 0.8, 0.85
3fgvA, 1.0, 0.9642857142857143, 1.0, 0.9090909090909091, 1.0
2eo5A, 0.8695652173913043, 0.8235294117647058, 0.8235294117647058, 0.8113207547169812, 0.7215189873417721
3hx8D, 0.9375, 0.8983050847457628, 0.8909090909090909, 0.8235294117647058, 0.8888888888888888
2cm5A, 0.9148936170212766, 0.8688524590163934, 0.864406779661017, 0.782608695652174, 0.7678571428571429
3dt5A, 0.6, 0.7142857142857143, 0.625, 0.5555555555555556, 0.23076923076923078
2zzvB, 0.95, 0.9387755102040817, 0.8275862068965517, 0.8103448275862069, 0.7169811320754716
3e7aB, 0.782608695652174, 0.7037037037037037, 0.7037037037037037, 0.6212121212121212, 0.5797101449275363
3ekiA, 0.8095238095238095, 0.6338028169014085, 0.5949367088607594, 0.5641025641025641, 0.75
1j8uA, 0.7083333333333334, 0.6363636363636364, 0.6363636363636364, 0.5, 0.4857142857142857
2gasA, 0.7674418604651163, 0.7647058823529411, 0.7647058823529411, 0.6666666666666666, 0.5833333333333334
3mqqA, 0.9583333333333334, 0.9714285714285714, 0.90625, 0.8292682926829268, 0.896551724137931
2vi1A, 0.82, 0.618421052631579, 0.5949367088607594, 0.6103896103896104, 0.7068965517241379
2yquB, 0.9571428571428572, 0.8867924528301887, 0.8407079646017699, 0.8, 0.8191489361702128
1sxrA, 1.0, 0.7741935483870968, 0.7586206896551724, 0.96, 0.6
3h5nD, 1.0, 0.8852459016393442, 0.8333333333333334, 0.7887323943661971, 0.819672131147541
2nyiB, 0.8541666666666666, 0.8082191780821918, 0.8082191780821918, 0.7142857142857143, 0.7735849056603774
3o0pA, 0.8723404255319149, 0.8928571428571429, 0.864406779661017, 0.8387096774193549, 0.8235294117647058
2h1vA, 0.782608695652174, 0.76, 0.76, 0.639344262295082, 0.7358490566037735
1wznB, 0.9459459459459459, 0.9310344827586207, 0.9310344827586207, 0.875, 0.797752808988764
3m9lA, 1.0, 0.6451612903225806, 0.5714285714285714, 0.6857142857142857, 0.65
2xikA, 0.967741935483871, 0.8627450980392157, 0.8431372549019608, 0.6666666666666666, 0.825
2zl6B, 0.7966101694915254, 0.8271604938271605, 0.7692307692307693, 0.6578947368421053, 0.6883116883116883
1uaiA, 0.9428571428571428, 0.8448275862068966, 0.8807339449541285, 0.8627450980392157, 0.8068181818181818
3m0fA, 1.0, 1.0, 1.0, 1.0, 0.7647058823529411
2h8gB, 0.9347826086956522, 0.8225806451612904, 0.8095238095238095, 0.6956521739130435, 0.8461538461538461
2qeeF, 0.9166666666666666, 0.8235294117647058, 0.8333333333333334, 0.627906976744186, 0.6304347826086957
1kzfA, 0.8, 0.8245614035087719, 0.8245614035087719, 0.8032786885245902, 0.7450980392156863
2bsjA, 0.8928571428571429, 0.8, 0.75, 0.8571428571428571, 0.6136363636363636
3qhxA, 1.0, 0.9655172413793104, 0.9655172413793104, 0.8793103448275862, 0.8524590163934426
3owrC, 0.9090909090909091, 0.8307692307692308, 0.8064516129032258, 0.782608695652174, 0.8867924528301887
2c53A, 0.7272727272727273, 0.6666666666666666, 0.6666666666666666, 0.6206896551724138, 0.53125
2q86A, 0.8571428571428571, 0.8152173913043478, 0.8152173913043478, 0.7289719626168224, 0.75
1j48A, 0.7837837837837838, 0.7, 0.6935483870967742, 0.6491228070175439, 0.7307692307692307
3bsyB, 1.0, 0.9811320754716981, 1.0, 0.5977011494252874, 0.7090909090909091
3fv3G, 0.8653846153846154, 0.7639751552795031, 0.7639751552795031, 0.7470588235294118, 0.7768595041322314
3er7A, 0.9354838709677419, 0.8076923076923077, 0.7872340425531915, 0.8461538461538461, 0.9375
3oo8A, 0.9583333333333334, 0.8148148148148148, 0.7962962962962963, 0.8333333333333334, 0.7878787878787878
1nvmC, 0.7692307692307693, 0.7560975609756098, 0.7560975609756098, 0.6808510638297872, 0.7142857142857143
3p1wA, 0.7215189873417721, 0.6936936936936937, 0.6869565217391305, 0.6271186440677966, 0.6595744680851063
3e4wB, 0.7971014492753623, 0.7228915662650602, 0.7142857142857143, 0.6595744680851063, 0.7142857142857143
2c6uA, 0.9545454545454546, 0.95, 0.95, 0.8857142857142857, 0.9375
2fvyA, 0.9, 0.9122807017543859, 0.9122807017543859, 0.8181818181818182, 0.8245614035087719
1f46B, 0.8275862068965517, 0.7777777777777778, 0.7272727272727273, 0.725, 0.7027027027027027
3lktQ, 0.85, 0.7301587301587301, 0.7014925373134329, 0.6986301369863014, 0.7916666666666666
1ye8A, 1.0, 0.9772727272727273, 0.9772727272727273, 0.84, 0.7954545454545454
2p97B, 0.7906976744186046, 0.8, 0.7924528301886793, 0.7, 0.7959183673469388
3nj2A, 0.5, 0.5714285714285714, 0.5714285714285714, 0.45, 0.47619047619047616
1jl1A, 0.9459459459459459, 0.8409090909090909, 0.8409090909090909, 0.8780487804878049, 0.9047619047619048
1wstA, 0.9807692307692307, 0.8983050847457628, 0.9122807017543859, 0.7638888888888888, 0.7794117647058824
1g2rA, 0.9285714285714286, 0.8125, 0.8125, 0.6666666666666666, 0.7894736842105263
3ed5A, 0.9444444444444444, 0.9615384615384616, 0.9583333333333334, 0.8461538461538461, 0.6896551724137931
2c3vA, 0.9411764705882353, 0.8181818181818182, 0.8536585365853658, 0.6727272727272727, 0.8717948717948718
1y4jB, 0.6428571428571429, 0.5833333333333334, 0.56, 0.5208333333333334, 0.6052631578947368
2xc2A, 0.92, 0.9310344827586207, 0.9333333333333333, 0.8928571428571429, 0.75
1eylA, 0.8125, 0.7575757575757576, 0.7105263157894737, 0.6666666666666666, 0.6885245901639344
3fgrA, 0.9310344827586207, 0.9032258064516129, 0.9032258064516129, 0.8529411764705882, 0.7105263157894737
2z72A, 0.8, 0.6891891891891891, 0.6891891891891891, 0.6973684210526315, 0.6547619047619048
2akzB, 0.8125, 0.6865671641791045, 0.6764705882352942, 0.6575342465753424, 0.6612903225806451
2regA, 0.7567567567567568, 0.6949152542372882, 0.6949152542372882, 0.6129032258064516, 0.5925925925925926
2zgqA, 0.8983050847457628, 0.8313253012048193, 0.8117647058823529, 0.7567567567567568, 0.7671232876712328
2bwqA, 0.9347826086956522, 0.8333333333333334, 0.7936507936507936, 0.8596491228070176, 0.8363636363636363
3ef2B, 0.896551724137931, 0.8148148148148148, 0.8181818181818182, 0.7711864406779662, 0.8591549295774648
1gn0A, 0.8823529411764706, 0.8095238095238095, 0.8095238095238095, 0.5757575757575758, 0.6956521739130435
3e13X, 1.0, 0.9622641509433962, 1.0, 0.9, 0.7741935483870968
3d4uA, 0.5142857142857142, 0.4489795918367347, 0.4583333333333333, 0.44680851063829785, 0.3958333333333333
1ryoA, 0.803921568627451, 0.6911764705882353, 0.6712328767123288, 0.6533333333333333, 0.7413793103448276
2qr6A, 0.6818181818181818, 0.7272727272727273, 0.6792452830188679, 0.6515151515151515, 0.5466666666666666
1w4xA, 0.9298245614035088, 0.8863636363636364, 0.8404255319148937, 0.7721518987341772, 0.8395061728395061
3m1hB, 0.9444444444444444, 0.8484848484848485, 0.7945205479452054, 0.8529411764705882, 0.90625
3kolA, 1.0, 0.8809523809523809, 0.868421052631579, 0.8043478260869565, 0.7446808510638298
2ffuA, 0.7567567567567568, 0.6782608695652174, 0.6451612903225806, 0.632, 0.6595744680851063
3fpkB, 0.9142857142857143, 0.9012345679012346, 0.8690476190476191, 0.8045977011494253, 0.8
1vpdA, 0.9411764705882353, 0.8947368421052632, 0.9333333333333333, 0.7560975609756098, 0.6896551724137931
2cdpC, 0.9285714285714286, 0.8481012658227848, 0.8375, 0.8271604938271605, 0.8387096774193549
1shkA, 0.9444444444444444, 0.9090909090909091, 0.9090909090909091, 0.7037037037037037, 0.9090909090909091
2c0hA, 0.8928571428571429, 0.7142857142857143, 0.703125, 0.76, 0.625
1u07A, 0.8947368421052632, 0.7352941176470589, 0.6944444444444444, 0.7352941176470589, 0.6206896551724138
1xknA, 0.9, 0.7717391304347826, 0.7777777777777778, 0.7419354838709677, 0.8412698412698413
2avdB, 0.7428571428571429, 0.6136363636363636, 0.6136363636363636, 0.627906976744186, 0.7428571428571429
1oaqH, 0.88, 0.8571428571428571, 0.8571428571428571, 0.7027027027027027, 0.7627118644067796
1vp2A, 0.8974358974358975, 0.84, 0.84, 0.86, 0.8333333333333334
1ae9B, 0.875, 0.5555555555555556, 0.5555555555555556, 0.5263157894736842, 0.5333333333333333
1va0A, 0.9487179487179487, 0.9387755102040817, 0.9411764705882353, 0.8181818181818182, 0.8
2wzxA, 0.7608695652173914, 0.5774647887323944, 0.5526315789473685, 0.5466666666666666, 0.5873015873015873
2axqA, 0.8470588235294118, 0.8247422680412371, 0.826530612244898, 0.7547169811320755, 0.7155963302752294
3ktcB, 0.9047619047619048, 0.7857142857142857, 0.8205128205128205, 0.7878787878787878, 0.7027027027027027
1qf8B, 1.0, 0.625, 0.5, 0.42857142857142855, 0.8
3plfD, 0.9411764705882353, 0.875, 0.875, 0.88, 0.8095238095238095
3e8tA, 0.9324324324324325, 0.8556701030927835, 0.8556701030927835, 0.8247422680412371, 0.9090909090909091
2pblA, 0.9375, 0.9148936170212766, 0.9130434782608695, 0.7962962962962963, 0.8571428571428571
3db7A, 0.9629629629629629, 0.82, 0.8888888888888888, 0.7916666666666666, 0.875
3lhnA, 0.9411764705882353, 0.8979591836734694, 0.8775510204081632, 0.8421052631578947, 0.8974358974358975
3dluA, 0.5555555555555556, 0.4782608695652174, 0.4782608695652174, 0.42857142857142855, 0.5
1a7tB, 0.7592592592592593, 0.7123287671232876, 0.6962025316455697, 0.734375, 0.704225352112676
1smbA, 0.7272727272727273, 0.64, 0.6956521739130435, 0.5161290322580645, 0.6956521739130435
1v5fA, 0.8961038961038961, 0.8333333333333334, 0.8604651162790697, 0.7403846153846154, 0.7450980392156863
3osdA, 0.75, 0.723404255319149, 0.6989247311827957, 0.6888888888888889, 0.6811594202898551
3hssB, 1.0, 1.0, 1.0, 0.8444444444444444, 0.9210526315789473
1t4bB, 0.9056603773584906, 0.72, 0.7466666666666667, 0.6744186046511628, 0.9047619047619048
1m9zA, 0.96875, 0.7954545454545454, 0.7608695652173914, 0.68, 0.8095238095238095
2h1tB, 0.9436619718309859, 0.8777777777777778, 0.8571428571428571, 0.8526315789473684, 0.8620689655172413
3ovpB, 0.8823529411764706, 0.8292682926829268, 0.7727272727272727, 0.7083333333333334, 0.8
1sbpA, 0.8, 0.7407407407407407, 0.7166666666666667, 0.6923076923076923, 0.6037735849056604
3powA, 0.5571428571428572, 0.4563106796116505, 0.44761904761904764, 0.44036697247706424, 0.4880952380952381
2g6yC, 0.9591836734693877, 0.907563025210084, 0.8925619834710744, 0.8110236220472441, 0.9326923076923077
3hhtB, 1.0, 0.8333333333333334, 0.7894736842105263, 0.7209302325581395, 0.7037037037037037
1w96B, 0.8705882352941177, 0.7818181818181819, 0.7981651376146789, 0.7235772357723578, 0.7549019607843137
3pzjB, 1.0, 0.9661016949152542, 0.9787234042553191, 0.8888888888888888, 0.9666666666666667
3ka7A, 0.8703703703703703, 0.8333333333333334, 0.8586956521739131, 0.7448979591836735, 0.7142857142857143
1rfsA, 0.64, 0.631578947368421, 0.6, 0.4444444444444444, 0.5588235294117647
3fiqA, 0.9636363636363636, 0.9714285714285714, 0.9583333333333334, 0.8918918918918919, 0.855072463768116
3lb5A, 0.9444444444444444, 0.9230769230769231, 0.8888888888888888, 0.8, 0.7
3p9vB, 0.9454545454545454, 0.9076923076923077, 0.8769230769230769, 0.8933333333333333, 0.9180327868852459
2r2zA, 1.0, 1.0, 1.0, 0.9545454545454546, 0.95
2y3vD, 0.88, 0.8059701492537313, 0.8059701492537313, 0.75, 0.8181818181818182
3c8xA, 0.9090909090909091, 0.8987341772151899, 0.8987341772151899, 0.8172043010752689, 0.8873239436619719
3nohA, 0.875, 0.8, 0.8214285714285714, 0.75, 0.7419354838709677
2bbaA, 0.9180327868852459, 0.8795180722891566, 0.8241758241758241, 0.7978723404255319, 0.7560975609756098
2gbwE, 0.7972972972972973, 0.6936936936936937, 0.6909090909090909, 0.6218487394957983, 0.7411764705882353
1mplA, 0.8809523809523809, 0.7833333333333333, 0.7580645161290323, 0.7, 0.6363636363636364
2jcbA, 0.8333333333333334, 0.7142857142857143, 0.72, 0.6666666666666666, 0.72
3qd5B, 0.9473684210526315, 0.8076923076923077, 0.875, 0.84, 0.7142857142857143
1a4iB, 0.925, 0.9166666666666666, 0.9166666666666666, 0.76, 0.8113207547169812
3mmgA, 0.9111111111111111, 0.9230769230769231, 0.8837209302325582, 0.8387096774193549, 0.819672131147541
2yxnA, 0.8076923076923077, 0.71875, 0.71875, 0.6756756756756757, 0.6363636363636364
3essA, 0.7692307692307693, 0.5531914893617021, 0.6046511627906976, 0.5555555555555556, 0.6666666666666666
1z0jA, 0.9230769230769231, 0.9148936170212766, 0.9148936170212766, 0.8837209302325582, 0.8367346938775511
2wq4C, 0.8367346938775511, 0.7714285714285715, 0.7702702702702703, 0.7631578947368421, 0.7857142857142857
3erxB, 0.9714285714285714, 0.8222222222222222, 0.8222222222222222, 0.8163265306122449, 0.8292682926829268
3kg4A, 0.8545454545454545, 0.7746478873239436, 0.7638888888888888, 0.7662337662337663, 0.7605633802816901
2rikA, 0.9694656488549618, 0.950920245398773, 0.9473684210526315, 0.8554913294797688, 0.8789808917197452
