PDB, CONSENSUS, DSSP, STRIDE, KAKSI, PROSS
2xb4A, 0.9347826086956522, 0.8658536585365854, 0.9054054054054054, 0.9230769230769231, 0.8604651162790697
3d7aB, 0.8387096774193549, 0.7843137254901961, 0.8043478260869565, 0.7755102040816326, 0.7755102040816326
2v6aO, 0.819672131147541, 0.8378378378378378, 0.8356164383561644, 0.8428571428571429, 0.7111111111111111
2icgA, 0.9166666666666666, 0.9016393442622951, 0.8793103448275862, 0.8703703703703703, 0.7746478873239436
2ywnA, 0.9375, 0.868421052631579, 0.8857142857142857, 0.7794117647058824, 0.7866666666666666
2z0qA, 0.7857142857142857, 0.8023255813953488, 0.775, 0.6842105263157895, 0.6272727272727273
2dykA, 0.9473684210526315, 0.8571428571428571, 0.875, 0.8275862068965517, 0.8548387096774194
2ciaA, 0.9142857142857143, 0.8666666666666667, 0.8604651162790697, 0.8478260869565217, 0.8367346938775511
3i4gA, 0.9252873563218391, 0.8870292887029289, 0.8535564853556485, 0.84765625, 0.7380191693290735
1wpnB, 0.9615384615384616, 0.9487179487179487, 0.9444444444444444, 0.8823529411764706, 0.8765432098765432
3q34A, 0.8846153846153846, 0.875, 0.8775510204081632, 0.7962962962962963, 0.7101449275362319
1qbzA, 0.5, 0.4, 0.5, 0.6129032258064516, 0.5
3p6lA, 0.9836065573770492, 0.9603960396039604, 0.875, 0.8076923076923077, 0.7251908396946565
1vk4A, 0.9692307692307692, 0.8762886597938144, 0.7766990291262136, 0.8918918918918919, 0.7288135593220338
3pimA, 0.8571428571428571, 0.8148148148148148, 0.8395061728395061, 0.8936170212765957, 0.7956989247311828
2vxgB, 1.0, 0.8666666666666667, 0.92, 0.8055555555555556, 0.8928571428571429
2a6xA, 0.9487179487179487, 0.8785046728971962, 0.8910891089108911, 0.9017857142857143, 0.8650793650793651
1wmdA, 0.8722222222222222, 0.8846153846153846, 0.881578947368421, 0.8863636363636364, 0.8489795918367347
3jscA, 0.7, 0.6896551724137931, 0.6666666666666666, 0.6136363636363636, 0.4262295081967213
3c18A, 1.0, 0.9, 0.8714285714285714, 0.7101449275362319, 0.73
3ed4B, 0.905940594059406, 0.8947368421052632, 0.8980392156862745, 0.8181818181818182, 0.7916666666666666
3o8qA, 0.9629629629629629, 0.9285714285714286, 0.9010989010989011, 0.7835051546391752, 0.8113207547169812
2qedA, 0.967741935483871, 0.9239130434782609, 0.8924731182795699, 0.7181818181818181, 0.8157894736842105
1m2hA, 0.9838709677419355, 0.9607843137254902, 0.9393939393939394, 0.8315789473684211, 0.8360655737704918
3hhaD, 0.9487179487179487, 0.911504424778761, 0.9029126213592233, 0.9043478260869565, 0.8248175182481752
3gg9B, 0.8508771929824561, 0.8390804597701149, 0.8502994011976048, 0.8145695364238411, 0.7777777777777778
3o2tA, 1.0, 0.9384615384615385, 0.95, 0.8905109489051095, 0.8421052631578947
3lbeD, 0.8529411764705882, 0.8837209302325582, 0.868421052631579, 0.7294117647058823, 0.6610169491525424
1y20A, 0.9625, 0.8538461538461538, 0.8666666666666667, 0.9067796610169492, 0.8484848484848485
2oebA, 0.8823529411764706, 0.8571428571428571, 0.875, 0.8, 0.7647058823529411
1yqdA, 0.9603960396039604, 0.8924050632911392, 0.9403973509933775, 0.8506493506493507, 0.7616580310880829
2ousA, 0.8571428571428571, 0.8314606741573034, 0.8390804597701149, 0.7875, 0.7523809523809524
2aexA, 0.958904109589041, 0.9304347826086956, 0.9464285714285714, 0.9174311926605505, 0.8863636363636364
2j5gA, 0.9130434782608695, 0.881578947368421, 0.8732394366197183, 0.8292682926829268, 0.6868686868686869
2g84A, 0.9, 0.8372093023255814, 0.8433734939759037, 0.8571428571428571, 0.8045977011494253
3eupB, 1.0, 0.8823529411764706, 0.9545454545454546, 0.9047619047619048, 0.7758620689655172
2zuxB, 0.9422382671480144, 0.8781869688385269, 0.888235294117647, 0.8892045454545454, 0.8241469816272966
2cw5B, 0.918918918918919, 0.8611111111111112, 0.8823529411764706, 0.8852459016393442, 0.7542372881355932
3d32A, 1.0, 0.9298245614035088, 0.9298245614035088, 0.94, 0.9433962264150944
1khiA, 0.8529411764705882, 0.8363636363636363, 0.8297872340425532, 0.8433734939759037, 0.6666666666666666
3imhA, 0.8943089430894309, 0.8679245283018868, 0.875, 0.8475609756097561, 0.7938144329896907
3kmtC, 0.8, 0.8387096774193549, 0.7936507936507936, 0.7413793103448276, 0.7424242424242424
1cpqA, 0.9615384615384616, 0.8571428571428571, 0.90625, 0.9310344827586207, 0.8333333333333334
1l5oA, 0.8876404494382022, 0.8455882352941176, 0.8780487804878049, 0.8403361344537815, 0.7887323943661971
3bv6D, 0.9379310344827586, 0.8609625668449198, 0.8814432989690721, 0.8838383838383839, 0.8262910798122066
3luiB, 0.9047619047619048, 0.7096774193548387, 0.7586206896551724, 0.7948717948717948, 0.6578947368421053
1qwiC, 1.0, 0.8863636363636364, 0.8409090909090909, 0.8717948717948718, 0.8070175438596491
1v8yA, 0.8181818181818182, 0.7692307692307693, 0.8125, 0.6911764705882353, 0.5538461538461539
3odtA, 0.96, 0.9166666666666666, 0.9224137931034483, 0.7880794701986755, 0.7564102564102564
3mnmB, 0.9473684210526315, 0.9347826086956522, 0.84, 0.7868852459016393, 0.703125
3oosA, 0.9154929577464789, 0.8571428571428571, 0.86, 0.7604166666666666, 0.7014925373134329
3kxwA, 0.9044585987261147, 0.8820754716981132, 0.8133333333333334, 0.803347280334728, 0.6733333333333333
3p48A, 1.0, 0.7941176470588235, 0.8548387096774194, 0.8589743589743589, 0.7971014492753623
1xocA, 0.9371069182389937, 0.8831168831168831, 0.9032258064516129, 0.8482142857142857, 0.7593984962406015
3gzxB, 0.9629629629629629, 0.9466666666666667, 0.92, 0.8666666666666667, 0.8295454545454546
3nx3A, 0.9047619047619048, 0.8701298701298701, 0.8636363636363636, 0.7839506172839507, 0.7608695652173914
2e9mA, 0.9834710743801653, 0.9222222222222223, 0.9709302325581395, 0.8858695652173914, 0.8295964125560538
1dqsA, 0.8493150684931506, 0.7796610169491526, 0.8157894736842105, 0.7874015748031497, 0.7586206896551724
2wnvA, 0.8378378378378378, 0.7719298245614035, 0.7735849056603774, 0.8181818181818182, 0.6617647058823529
3c3mA, 0.8709677419354839, 0.8863636363636364, 0.7872340425531915, 0.8269230769230769, 0.6491228070175439
2hiyA, 0.8222222222222222, 0.819672131147541, 0.7846153846153846, 0.7794117647058824, 0.6835443037974683
3p1gA, 0.8444444444444444, 0.8095238095238095, 0.85, 0.7704918032786885, 0.8275862068965517
3h05A, 0.7419354838709677, 0.7758620689655172, 0.7678571428571429, 0.828125, 0.7307692307692307
1p71A, 1.0, 1.0, 1.0, 1.0, 0.8717948717948718
1ej2A, 0.9583333333333334, 0.8970588235294118, 0.90625, 0.8028169014084507, 0.8732394366197183
3girA, 0.9038461538461539, 0.8662420382165605, 0.8985507246376812, 0.8165680473372781, 0.7065217391304348
1s5uD, 0.8, 0.8723404255319149, 0.8461538461538461, 0.7115384615384616, 0.7045454545454546
2wwxA, 0.8409090909090909, 0.8095238095238095, 0.8275862068965517, 0.8103448275862069, 0.8115942028985508
1q40B, 0.8676470588235294, 0.7391304347826086, 0.66, 0.8532110091743119, 0.6324786324786325
3qgzA, 1.0, 0.9464285714285714, 0.9615384615384616, 0.7971014492753623, 0.8412698412698413
3frqA, 0.84375, 0.78, 0.8431372549019608, 0.8085106382978723, 0.8490566037735849
2zhjA, 0.921875, 0.8953488372093024, 0.9259259259259259, 0.8734177215189873, 0.8155339805825242
2j9wA, 0.7647058823529411, 0.7407407407407407, 0.72, 0.75, 0.6666666666666666
3peaB, 0.8823529411764706, 0.8795180722891566, 0.8352941176470589, 0.8082191780821918, 0.6530612244897959
2p4kA, 0.9767441860465116, 0.9827586206896551, 0.9298245614035088, 0.896551724137931, 0.8648648648648649
1wbiH, 0.9459459459459459, 0.8461538461538461, 0.8979591836734694, 0.8703703703703703, 0.6615384615384615
3e05B, 0.9365079365079365, 0.8522727272727273, 0.8372093023255814, 0.8837209302325582, 0.8375
3k6qB, 0.6470588235294118, 0.6176470588235294, 0.6551724137931034, 0.5757575757575758, 0.6052631578947368
1gk9A, 0.9772727272727273, 0.8985507246376812, 0.90625, 0.8547008547008547, 0.7294117647058823
2fctA, 0.8740740740740741, 0.8850574712643678, 0.8902439024390244, 0.8297872340425532, 0.7951219512195122
1euhC, 0.9907407407407407, 0.9631901840490797, 0.93125, 0.8395061728395061, 0.772020725388601
3b51X, 0.9548387096774194, 0.9184549356223176, 0.9299065420560748, 0.8894009216589862, 0.8063241106719368
2qdeF, 0.9896907216494846, 0.8974358974358975, 0.9261744966442953, 0.8482758620689655, 0.8128654970760234
1uvqB, 0.9333333333333333, 0.8333333333333334, 0.8709677419354839, 0.8271604938271605, 0.7727272727272727
3cx5G, 1.0, 0.9428571428571428, 0.9696969696969697, 0.78125, 0.8604651162790697
3k6gC, 0.9090909090909091, 0.8461538461538461, 0.92, 0.9411764705882353, 0.72
2xn4A, 1.0, 0.9675324675324676, 0.9683544303797469, 0.9401197604790419, 0.9470198675496688
2np5B, 0.92, 0.7755102040816326, 0.7608695652173914, 0.8666666666666667, 0.6666666666666666
3e99A, 0.7666666666666667, 0.7142857142857143, 0.5918367346938775, 0.7419354838709677, 0.5245901639344263
1xwvA, 0.9714285714285714, 0.890625, 0.8852459016393442, 0.8679245283018868, 0.8181818181818182
3exeD, 0.9634146341463414, 0.8897058823529411, 0.8947368421052632, 0.89, 0.7959183673469388
3m3gA, 0.98, 0.9629629629629629, 0.9615384615384616, 0.8857142857142857, 0.797752808988764
3e0iA, 0.9722222222222222, 0.92, 0.9368421052631579, 0.8725490196078431, 0.8407079646017699
2okmA, 0.9375, 0.8070175438596491, 0.8125, 0.7959183673469388, 0.78125
2hf2B, 0.890625, 0.822429906542056, 0.782608695652174, 0.819047619047619, 0.6615384615384615
1q7lB, 0.9, 0.8085106382978723, 0.8, 0.7857142857142857, 0.925
1z7xW, 0.9079754601226994, 0.8967136150234741, 0.9137055837563451, 0.9065934065934066, 0.92
2ivfB, 0.9241379310344827, 0.8900523560209425, 0.8978494623655914, 0.8848167539267016, 0.8217391304347826
1u09A, 0.8968253968253969, 0.8342245989304813, 0.8248587570621468, 0.7923497267759563, 0.7864077669902912
3adoA, 0.9032258064516129, 0.8514851485148515, 0.8901098901098901, 0.8554216867469879, 0.7663551401869159
3msxB, 1.0, 0.9666666666666667, 0.9661016949152542, 0.7948717948717948, 0.7654320987654321
3ndaA, 0.8933333333333333, 0.8235294117647058, 0.8378378378378378, 0.8207547169811321, 0.773972602739726
3dfgA, 1.0, 0.8863636363636364, 0.9459459459459459, 1.0, 0.925
1bxuA, 1.0, 0.975, 0.9705882352941176, 1.0, 0.9166666666666666
1h2sA, 0.96, 0.8297872340425532, 0.9473684210526315, 0.8709677419354839, 0.8974358974358975
2vroB, 0.9635036496350365, 0.8904761904761904, 0.9132653061224489, 0.8615384615384616, 0.7798165137614679
3ansB, 0.8777777777777778, 0.8062015503875969, 0.8360655737704918, 0.7973856209150327, 0.726027397260274
1y0uA, 0.6666666666666666, 0.8636363636363636, 0.6666666666666666, 0.6521739130434783, 0.6060606060606061
1tz0B, 0.9583333333333334, 0.7837837837837838, 0.7297297297297297, 0.8461538461538461, 0.7441860465116279
1yoeA, 0.9230769230769231, 0.8503937007874016, 0.8898305084745762, 0.8709677419354839, 0.7608695652173914
2ywkA, 1.0, 0.967741935483871, 1.0, 0.8, 0.6808510638297872
3k4iA, 0.8793103448275862, 0.8780487804878049, 0.788235294117647, 0.7192982456140351, 0.6964285714285714
1vl2B, 0.8901098901098901, 0.8636363636363636, 0.8760330578512396, 0.8356164383561644, 0.7972972972972973
1h5bB, 0.8484848484848485, 0.8260869565217391, 0.7916666666666666, 0.7391304347826086, 0.6862745098039216
2woeC, 0.9344262295081968, 0.8854166666666666, 0.8791208791208791, 0.9176470588235294, 0.8865979381443299
1i7kA, 0.9622641509433962, 0.927536231884058, 0.96875, 0.8041237113402062, 0.8356164383561644
1soiA, 0.9803921568627451, 0.9154929577464789, 0.9402985074626866, 0.9047619047619048, 0.7435897435897436
1gy7C, 0.9444444444444444, 0.8518518518518519, 0.90625, 0.7368421052631579, 0.6595744680851063
3o1nA, 1.0, 0.9222222222222223, 0.9431818181818182, 0.8380952380952381, 0.8297872340425532
1ty9A, 0.9148936170212766, 0.8676470588235294, 0.8983050847457628, 0.8717948717948718, 0.7764705882352941
2exrA, 0.9615384615384616, 0.9116279069767442, 0.8949771689497716, 0.864406779661017, 0.7777777777777778
2ox7B, 0.9583333333333334, 0.9310344827586207, 0.8208955223880597, 0.8783783783783784, 0.7127659574468085
3ms5A, 0.9649122807017544, 0.90625, 0.9251700680272109, 0.8313253012048193, 0.8809523809523809
2z1nA, 0.9384615384615385, 0.9166666666666666, 0.9069767441860465, 0.6160714285714286, 0.7450980392156863
1qnxA, 0.9761904761904762, 0.9514563106796117, 0.97, 0.9393939393939394, 0.904
2ov9C, 0.92, 0.8333333333333334, 0.8333333333333334, 0.8640776699029126, 0.8316831683168316
3dmoA, 0.95, 0.8870967741935484, 0.9, 0.819672131147541, 0.8225806451612904
2oqkA, 0.9310344827586207, 0.8409090909090909, 0.8571428571428571, 0.8507462686567164, 0.7090909090909091
3o83B, 0.9844961240310077, 0.93048128342246, 0.9602272727272727, 0.7178571428571429, 0.8316831683168316
1nwwA, 1.0, 0.86, 0.9767441860465116, 0.8076923076923077, 0.8235294117647058
3piuA, 0.9247311827956989, 0.8648648648648649, 0.8652482269503546, 0.7777777777777778, 0.7345679012345679
3gqqA, 0.9298245614035088, 0.9142857142857143, 0.8378378378378378, 0.8924731182795699, 0.6666666666666666
2p14A, 0.9318181818181818, 0.8, 0.8666666666666667, 0.7714285714285715, 0.7246376811594203
1ub3A, 0.8913043478260869, 0.8783783783783784, 0.9130434782608695, 0.8405797101449275, 0.7261904761904762
3oqpA, 0.9782608695652174, 0.948051948051948, 0.9605263157894737, 0.88, 0.8260869565217391
3kweA, 0.9811320754716981, 0.9662921348314607, 0.9651162790697675, 0.8508771929824561, 0.8823529411764706
2ddrA, 0.8952380952380953, 0.8309859154929577, 0.8320610687022901, 0.87248322147651, 0.875
3hdxA, 0.8367346938775511, 0.8010204081632653, 0.8260869565217391, 0.8, 0.7510917030567685
3mjfA, 0.978494623655914, 0.9058823529411765, 0.8201058201058201, 0.9280575539568345, 0.797979797979798
1eajB, 0.7837837837837838, 0.8, 0.7547169811320755, 0.7627118644067796, 0.6515151515151515
3pbfA, 0.9772727272727273, 0.9322033898305084, 0.8983050847457628, 0.7741935483870968, 0.803030303030303
1z9lA, 1.0, 0.9272727272727272, 0.7846153846153846, 1.0, 0.7534246575342466
2jliA, 0.9473684210526315, 0.9032258064516129, 0.9259259259259259, 0.54, 0.6944444444444444
2zcnA, 1.0, 0.9714285714285714, 1.0, 0.9722222222222222, 0.875
1gxnA, 0.8514851485148515, 0.782312925170068, 0.8181818181818182, 0.8223684210526315, 0.7740112994350282
1eejB, 1.0, 0.9156626506024096, 0.9358974358974359, 0.890625, 0.8313253012048193
1w8uA, 0.8913043478260869, 0.84375, 0.8333333333333334, 0.8125, 0.7283950617283951
1sk4A, 0.9130434782608695, 0.8505747126436781, 0.8333333333333334, 0.8241758241758241, 0.7708333333333334
1ru4A, 0.9734513274336283, 0.9490909090909091, 0.9591078066914498, 0.9181494661921709, 0.9057971014492754
3hjsA, 0.9555555555555556, 0.92, 0.9385964912280702, 0.848, 0.8540145985401459
3jqyC, 0.863013698630137, 0.8717948717948718, 0.8677685950413223, 0.7441860465116279, 0.819047619047619
1x1oB, 0.96875, 0.8686868686868687, 0.8913043478260869, 0.8651685393258427, 0.7766990291262136
2jc5A, 0.9861111111111112, 0.9026548672566371, 0.926605504587156, 0.851063829787234, 0.8095238095238095
3dl0A, 0.9433962264150944, 0.9078947368421053, 0.9295774647887324, 0.8571428571428571, 0.9113924050632911
3dtzC, 0.8461538461538461, 0.746268656716418, 0.7164179104477612, 0.7738095238095238, 0.4845360824742268
2p25A, 0.825, 0.8392857142857143, 0.7692307692307693, 0.8260869565217391, 0.71875
2engA, 1.0, 0.9829059829059829, 0.9918032786885246, 0.9745762711864406, 0.9328358208955224
2yyyA, 0.896551724137931, 0.8682170542635659, 0.8833333333333333, 0.7627118644067796, 0.743421052631579
3n11A, 0.9661016949152542, 0.9194630872483222, 0.9205298013245033, 0.8545454545454545, 0.84
1sgwA, 0.8333333333333334, 0.7948717948717948, 0.8243243243243243, 0.6336633663366337, 0.5833333333333334
3elfA, 0.9733333333333334, 0.8888888888888888, 0.911504424778761, 0.9304347826086956, 0.8828125
2b4zA, 1.0, 0.9365079365079365, 1.0, 0.9795918367346939, 0.9482758620689655
1d3gA, 0.9285714285714286, 0.9142857142857143, 0.9253731343283582, 0.8053691275167785, 0.8703703703703703
3cptA, 0.9166666666666666, 0.8235294117647058, 0.875, 0.7868852459016393, 0.7209302325581395
3hn3B, 0.8990384615384616, 0.8732394366197183, 0.8778625954198473, 0.8210526315789474, 0.8019169329073482
2yb1A, 0.8641975308641975, 0.7983870967741935, 0.8275862068965517, 0.8157894736842105, 0.7253521126760564
1m93B, 0.873015873015873, 0.8316831683168316, 0.8409090909090909, 0.8160919540229885, 0.8061224489795918
3p09B, 0.9375, 0.8877551020408163, 0.9081632653061225, 0.7094017094017094, 0.8285714285714286
2a2rB, 0.8809523809523809, 0.8888888888888888, 0.896551724137931, 0.85, 0.8142857142857143
2cx1A, 0.9047619047619048, 0.8852459016393442, 0.7910447761194029, 0.8225806451612904, 0.6853932584269663
3d9yA, 1.0, 0.9473684210526315, 0.9714285714285714, 0.8888888888888888, 0.7954545454545454
3d4eA, 0.9245283018867925, 0.8591549295774648, 0.8805970149253731, 0.8181818181818182, 0.7532467532467533
3k6yA, 0.9879518072289156, 0.970873786407767, 0.9702970297029703, 0.9363636363636364, 0.7464788732394366
1bdoA, 0.9310344827586207, 0.9318181818181818, 0.9210526315789473, 0.8484848484848485, 0.7142857142857143
3kv1A, 0.8392857142857143, 0.8089887640449438, 0.7835051546391752, 0.7590361445783133, 0.6015625
2vefA, 0.9649122807017544, 0.9306930693069307, 0.9444444444444444, 0.90625, 0.8947368421052632
1gu7B, 0.8969072164948454, 0.8589743589743589, 0.8958333333333334, 0.8428571428571429, 0.7628205128205128
3ixqD, 0.9795918367346939, 0.8383838383838383, 0.8876404494382022, 0.8767123287671232, 0.8333333333333334
3ck6B, 0.84, 0.7948717948717948, 0.7733333333333333, 0.8227848101265823, 0.7125
3h4oA, 0.9782608695652174, 0.8961038961038961, 0.8701298701298701, 0.8918918918918919, 0.7526881720430108
2wx9A, 1.0, 0.9418604651162791, 0.9861111111111112, 0.8611111111111112, 0.7524752475247525
2h9hA, 0.864406779661017, 0.8450704225352113, 0.8529411764705882, 0.75, 0.6173913043478261
1lb3A, 0.9642857142857143, 0.9512195121951219, 0.9736842105263158, 0.94, 0.9743589743589743
3a6sB, 0.8666666666666667, 0.7619047619047619, 0.8157894736842105, 0.851063829787234, 0.7407407407407407
3nddA, 0.9178082191780822, 0.8256880733944955, 0.8673469387755102, 0.8350515463917526, 0.875
1i2mB, 0.9704142011834319, 0.949238578680203, 0.945, 0.8277153558052435, 0.8185483870967742
1q0rA, 0.9310344827586207, 0.9, 0.9369369369369369, 0.8545454545454545, 0.7910447761194029
1vknA, 0.93, 0.8873239436619719, 0.8533333333333334, 0.7975460122699386, 0.7049180327868853
1pwaA, 0.972972972972973, 0.8983050847457628, 0.9285714285714286, 0.978494623655914, 0.8857142857142857
3pj0B, 0.8181818181818182, 0.7952755905511811, 0.7669172932330827, 0.7924528301886793, 0.7608695652173914
3d34A, 0.9263157894736842, 0.8782608695652174, 0.8928571428571429, 0.8617886178861789, 0.803030303030303
1x13B, 0.9065420560747663, 0.8545454545454545, 0.8461538461538461, 0.84, 0.7877094972067039
3enuA, 0.8484848484848485, 0.7966101694915254, 0.7692307692307693, 0.7818181818181819, 0.8571428571428571
1ws0A, 0.9459459459459459, 0.9473684210526315, 0.9387755102040817, 0.7323943661971831, 0.7162162162162162
3iiuM, 1.0, 1.0, 1.0, 0.8648648648648649, 0.9743589743589743
2fu0A, 0.9850746268656716, 0.945054945054945, 0.9868421052631579, 0.9021739130434783, 0.8350515463917526
2jftA, 0.82, 0.8210526315789474, 0.8181818181818182, 0.7777777777777778, 0.8279569892473119
2dg1C, 0.9724770642201835, 0.9078947368421053, 0.9366197183098591, 0.8715083798882681, 0.7314814814814815
1ah7A, 0.9824561403508771, 0.9, 0.95, 0.8860759493670886, 0.8631578947368421
3h7fB, 0.8583333333333333, 0.8301886792452831, 0.8385093167701864, 0.8095238095238095, 0.8061224489795918
2v84A, 0.9342105263157895, 0.8571428571428571, 0.868421052631579, 0.8188976377952756, 0.6606060606060606
2d5bA, 0.9375, 0.9294117647058824, 0.9386503067484663, 0.8451612903225807, 0.8333333333333334
1yphE, 1.0, 0.8444444444444444, 0.8636363636363636, 0.7959183673469388, 0.75
3lq3A, 0.9367088607594937, 0.8842975206611571, 0.9017857142857143, 0.7955801104972375, 0.8
3logC, 0.8865979381443299, 0.8275862068965517, 0.8478260869565217, 0.7453416149068323, 0.7471910112359551
2x8hA, 0.8775510204081632, 0.8333333333333334, 0.8378378378378378, 0.8237885462555066, 0.7902621722846442
3ge3A, 0.9666666666666667, 0.8741721854304636, 0.8561643835616438, 0.7295597484276729, 0.7083333333333334
2rk5A, 0.9642857142857143, 0.9393939393939394, 0.9393939393939394, 0.7435897435897436, 0.775
2oaiA, 0.9615384615384616, 0.9117647058823529, 0.7142857142857143, 0.803921568627451, 0.5961538461538461
2j6bA, 0.9629629629629629, 0.8679245283018868, 0.8653846153846154, 0.8695652173913043, 0.9117647058823529
1rkiA, 0.92, 0.7777777777777778, 0.8333333333333334, 0.7941176470588235, 0.8
3gbwA, 0.9565217391304348, 0.9493670886075949, 0.927710843373494, 0.9402985074626866, 0.8641975308641975
